,ユーザーURL,プロフィール,総いいね数,フォロワー,github,twitter,ポートフォリオ,Article数,Scraps数
5402,https://zenn.dev/niko02,Hello,1,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
5403,https://zenn.dev/k_logic24,記事移行中 k-blog.life,123,7,https://github.com/k-logic24,https://twitter.com/webd_hello21,https://k-blog.life/,15,0
5404,https://zenn.dev/takahashim,通りすがりのRubyistです。好きな作家は新井素子。,132,4,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,4,0
5405,https://zenn.dev/kusaremkn,腐れ蜜柑🍊 食べて寝て育つ,17,0,https://github.com/kusaremkn,https://twitter.com/kusaremkn,https://www.kusaremkn.com/,4,0
5406,https://zenn.dev/ounziw,■ホームページを営業マンにするウェブサービス「マイ見積」や、AIに負けない書籍紹介サイト「ブックレコメンド」などを公開している。 ■ 著書 ● WordPressユーザーのためのPHP入門 はじめから、ていねいに。 ● 徹底攻略 PHP5技術者認定［上級］試験問題集,9,1,https://github.com/ounziw,https://twitter.com/ounziw,https://php4wordpress.calculator.jp/,6,0
5407,https://zenn.dev/skksky_tech,"I am an infrastructure engineer working for a SIer in Tokyo and interested in infrastructure technology, cyber-security and project management.",202,11,https://github.com/masayoshi-tohna,https://twitter.com/skksky_tech,https://www.oresamalabo.net/,11,37
5408,https://zenn.dev/techis,プログラミング記事をまとめるアカウントです youtube.com/channel/UCoV6TcHkmrlavhDFiZcPcKw,61,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,6,0
5409,https://zenn.dev/mongonta,M5Stack沼の住人です。ﾍ(ﾟдﾟﾍ))))))～（沼 自分のブログも持っていますが、技術系の記事はZennで書いていこうと思っています。,8,1,https://github.com/mongonta0716,https://twitter.com/mongonta555,https://raspberrypi.mongonta.com/,3,0
5410,https://zenn.dev/softoika,Webフロントエンドエンジニア,63,6,https://github.com/softoika,https://twitter.com/fuwattoflower,none,3,5
5411,https://zenn.dev/sikkim,サーバーサイドエンジニア。情報処理安全確保支援士（登録番号：020092）。PythonやNode.js、FileMaker、Nuxt.jsで開発することが多いです。,7,0,https://github.com/sikkimtemi,https://twitter.com/sikkim_temi,none,1,0
5412,https://zenn.dev/tlls,マイナーなことしか書かない🐘。でもそれで生きていける人もいるんだ。,7,3,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/tlls,none,4,0
5413,https://zenn.dev/junki555,アプリケーションエンジニアをやっています。 C# / .NET Core / Svelte / Flutter / C++ / TypeScript / Ruby on Rails / SQLServer / MySQL / Azure / AWS,332,14,https://github.com/junki555,https://twitter.com/junki555,https://www.cuesoft.dev/,110,3
5414,https://zenn.dev/mongonta,M5Stack沼の住人です。ﾍ(ﾟдﾟﾍ))))))～（沼 自分のブログも持っていますが、技術系の記事はZennで書いていこうと思っています。,8,1,https://github.com/mongonta0716,https://twitter.com/mongonta555,https://raspberrypi.mongonta.com/,3,0
5415,https://zenn.dev/mattn,Vim,916,185,https://github.com/mattn,https://twitter.com/mattn_jp,https://mattn.kaoriya.net/,16,0
5416,https://zenn.dev/itoytr,日頃のメモ,18,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,12,0
5417,https://zenn.dev/kazatsuyu,にゃーん,9,1,https://github.com/kazatsuyu,https://twitter.com/kazatsuyu,none,3,0
5418,https://zenn.dev/tk4,"2021年からスイスでエンジニアインターン生のサッカー馬鹿です。 インターンでは、PHP, Laravel, JavaScript,Vue,jQuery, SQLなどなど。",28,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,14,0
5419,https://zenn.dev/miyazi777,職業エンジニアです。,34,1,https://github.com/miyazi777,https://twitter.com/takeshi_miyajim,https://note.com/miyazi777,10,0
5420,https://zenn.dev/mocha,learning on distributed algorithm,37,5,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,22,0
5421,https://zenn.dev/arthur,"ごりごりのインフラエンジニア。副業を探し中。Windows,Linux,Azure,Azure Kubernetes Services,Apache,Tomcatが自身のキーワード。",9,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
5422,https://zenn.dev/komiya_atsushi,東京でソフトウェアエンジニアをやっています,47,8,https://github.com/komiya-atsushi,https://twitter.com/komiya_atsushi,https://k11i.biz/,59,0
5423,https://zenn.dev/tomi,素人が素人のためになるかなってのを書いてるつもりです。 ズボンは履く派 最近プログラマーとして就職できました。PHP頑張ってます。,111,17,https://github.com/bkc-tomi,https://twitter.com/bkc30002594,https://bkc-home.vercel.app/,28,3
5424,https://zenn.dev/kotahashihama,株式会社ベーシックでエンジニアをやっています。業務で使っている言語は PHP 7 (Laravel) で、比較メディアを開発してます。,9,1,https://github.com/kotahashihama,https://twitter.com/kotahashihama,https://kotahashihama.github.io/,2,0
5425,https://zenn.dev/j5ik2o,Chatwork社テックリード/副業技術顧問/DDD本レビューア/リアクティブアーキテクチャ(Akka/Scala)/認定スクラムマスタ/モンハン lapras.com/public/NHXS5RH なんでも質問どうぞ↓ http://peing.net/ja/j5ik2o,348,41,https://github.com/j5ik2o,https://twitter.com/j5ik2o,https://blog.j5ik2o.me/,6,0
5426,https://zenn.dev/s7,プログラムかけません...。,38,9,https://github.com/s7tya,https://twitter.com/s7tya,https://s7tya.com/,6,12
5427,https://zenn.dev/ikeo,Software Engineer,14,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
5428,https://zenn.dev/st43,iOS Developer,59,3,https://github.com/0si43,https://twitter.com/0si43,https://note.com/st43,8,0
5429,https://zenn.dev/joe,Software Developer,7,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
5430,https://zenn.dev/tsuyoshicho,駄文er,23,15,https://github.com/tsuyoshicho,https://twitter.com/tsuyoshi_cho,none,6,0
5431,https://zenn.dev/sterashima78,強くなりたいです,171,6,https://github.com/sterashima78,https://twitter.com/zenn_dev,https://sterashima78.github.io/,6,0
5432,https://zenn.dev/chittai,調べたことのメモを残します。AWS japanで働いていますが、全て個人の意見です。,48,2,https://github.com/chittai,https://twitter.com/shirosaika,none,12,19
5433,https://zenn.dev/zgw426,妄想を具現化するのが好きです。/ のぞくAR #ウソ穴 開発者/ Protout Studio 2期生 / AWS Cloud9 がお気に入り,34,2,https://github.com/zgw426,https://twitter.com/zsipparu,https://note.com/agw,20,0
5434,https://zenn.dev/kkiyama117,餓鬼です。弱いです。精一杯頑張ります。,50,6,https://github.com/kkiyama117,https://twitter.com/muskuarede,https://github.com/kkiyama117,2,3
5435,https://zenn.dev/rnishimu22001,こんにちは！,16,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
5436,https://zenn.dev/tomorrow56,シロクマです,2,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
5437,https://zenn.dev/akirakido,Unity Engineer,10,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,4,0
5438,https://zenn.dev/kbaur,Microsoft製品主に扱ってます。,2,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
5439,https://zenn.dev/karino_m,Webエンジニア,17,1,https://github.com/michihiko-karino,https://twitter.com/zenn_dev,none,4,0
5440,https://zenn.dev/tokyocrow,東京の大学生です。 自分で作ったアプリの技術や情報を共有できたら嬉しいです！ 自分なりに記事をかくので、間違えているところがあれば教えていただけたら嬉しいです！ よろしくお願いします🙇‍♀️,0,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
5441,https://zenn.dev/nanbokku,学生です．,9,1,https://github.com/nanbokku,https://twitter.com/zenn_dev,none,4,0
5442,https://zenn.dev/toshi0383,Mobile app developer,2,0,https://github.com/toshi0383,https://twitter.com/toshi0383,none,1,0
5443,https://zenn.dev/tsuchim,@tsuchim です。ずっと病弱委員長キャラでしたが、三次元男子の需要はありませんでした。Zenn なら三次元男子の病弱キャラにも需要があると聞いてきました。,2,0,https://github.com/tsuchim,https://twitter.com/tsuchim,https://eikai.co.jp/tsuchim,2,0
5444,https://zenn.dev/catatsuy,わいわい,19,1,https://github.com/catatsuy,https://twitter.com/catatsuy,https://www.catatsuy.org/,4,2
5445,https://zenn.dev/kanoe,バックエンド寄りのエンジニアです,5,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,https://kanoe.dev/,1,0
5446,https://zenn.dev/tompng,バトルプログラマーやってます,91,3,https://github.com/tompng,https://twitter.com/tompng,none,1,0
5447,https://zenn.dev/xotaki,Linux/Ansible/Serverspec/Zabbix/OpenStack,4,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
5448,https://zenn.dev/arumami,備忘録,1,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,13,0
5449,https://zenn.dev/hal1986,SIer在籍のシステムエンジニアです。仕事ではJava/C#辺りを触りつつ、要件定義当たりの上流から開発・テストまでなんでもやってます。 社外では個人開発者としてスマホアプリ開発をメインにやってます。,84,10,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/hal1986____,none,6,0
5450,https://zenn.dev/arumami,備忘録,1,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,13,0
5451,https://zenn.dev/hand10ryo,理系大学院生,5,0,https://github.com/hand10ryo,https://twitter.com/hand10ryo,none,2,0
5452,https://zenn.dev/tomorrow56,シロクマです,2,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
5453,https://zenn.dev/yaeda,こんにちは,4,0,https://github.com/yaeda,https://twitter.com/yaeda,https://yaeda.github.io/,1,1
5454,https://zenn.dev/mongonta,M5Stack沼の住人です。ﾍ(ﾟдﾟﾍ))))))～（沼 自分のブログも持っていますが、技術系の記事はZennで書いていこうと思っています。,8,1,https://github.com/mongonta0716,https://twitter.com/mongonta555,https://raspberrypi.mongonta.com/,3,0
5455,https://zenn.dev/woxtu,世界の上にタンポポをのせる仕事をしています。,2,0,https://github.com/woxtu,https://twitter.com/woxtu,none,1,0
5456,https://zenn.dev/tatsurom,都内Web系エンジニア。AWS/Rails あたりが中心です。 今後は DevOps に力を入れていきたいです。,132,10,https://github.com/tatsuro-m,https://twitter.com/zenn_dev,https://qiita.com/tasurom,25,0
5457,https://zenn.dev/yorifuji,機械学習/iOS/Swift/Firebase/WebRTCの話題が多いです。参考になった記事があればLikeしてもらえると嬉しいです🙏,154,12,https://github.com/yorifuji,https://twitter.com/yorifuji,https://note.com/yorifuji,17,12
5458,https://zenn.dev/kusaremkn,腐れ蜜柑🍊 食べて寝て育つ,17,0,https://github.com/kusaremkn,https://twitter.com/kusaremkn,https://www.kusaremkn.com/,4,0
5459,https://zenn.dev/reputeless,"Siv3D, cppmap 作者 / C++17 入門書『冒険で学ぶ はじめてのプログラミング』 (技術評論社)",70,17,https://github.com/reputeless,https://twitter.com/reputeless,none,16,1
5460,https://zenn.dev/snowcait,PHPer. GitHub Actions 楽しい,38,1,https://github.com/snowcait,https://twitter.com/snow_cait,https://github.com/SnowCait,10,9
5461,https://zenn.dev/nino,Web Developer,28,6,https://github.com/deerboy,https://twitter.com/d151005,https://to.camp/about,1,1
5462,https://zenn.dev/laiso,"Software Engineer, Mobile Developer, Cloud Architect",16,1,https://github.com/laiso,https://twitter.com/laiso,https://lai.so/,3,1
5463,https://zenn.dev/tkmn,深層学習 / Hy / React / TypeScript / Firebase / Unity 日本Hyユーザー会 http://hyjp.org/,13,0,https://github.com/tackman,https://twitter.com/tackman,https://tackman.info/,1,6
5464,https://zenn.dev/rpf_nob,ReactとTypeScriptとFirebaseがちょっと好き。Next.jsとAWS勉強中。個人開発中。,22,1,https://github.com/n-iwata,https://twitter.com/rpf_nob,https://rpf-noblog.com/,3,1
5465,https://zenn.dev/takamoso,Web Developer,237,48,https://github.com/takamoso,https://twitter.com/takamosoo,none,5,0
5466,https://zenn.dev/nameless_gyoza,YAML時々Scalaなバックエンドエンジニア,202,10,https://github.com/yu-croco,https://twitter.com/zenn_dev,none,23,0
5467,https://zenn.dev/naturalclar,React Native Community,30,7,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
5468,https://zenn.dev/saitoeku3,Web と UI/UX が好きです。,83,11,https://github.com/saitolume,https://twitter.com/saitolume,none,2,0
5469,https://zenn.dev/skanehira,元人間です,453,77,https://github.com/skanehira,https://twitter.com/gorilla0513,https://github.com/skanehira,24,3
5470,https://zenn.dev/woo_noo,"サーバーサイドを中心にフロントエンドの開発. 今年から iOS 開発にもしています. 使用言語: Go(echo), PHP(Laravel), JavaScript(Vue.js), Swift",23,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,7,0
5471,https://zenn.dev/sugar,通りすがりのエンジニア,48,4,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,15,2
5472,https://zenn.dev/koyo,面白法人カヤックサーバーサイド fukuoka.ex で Elixir も書いてます！ Qiita qiita.com/koyo-miyamura,7,0,https://github.com/koyo-miyamura,https://twitter.com/koyomiyamura,none,1,0
5473,https://zenn.dev/naoki,Hello Zenn!,10,0,https://zenn.dev/topics/github,https://twitter.com/zenn_dev,none,3,0
5474,https://zenn.dev/arthur,"ごりごりのインフラエンジニア。副業を探し中。Windows,Linux,Azure,Azure Kubernetes Services,Apache,Tomcatが自身のキーワード。",9,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
5475,https://zenn.dev/erukiti,React Server Components 良いぞ,996,167,https://github.com/erukiti,https://twitter.com/erukiti,https://rabbit-house.tokyo/,22,14
5476,https://zenn.dev/iwaku,"🐈 便利好き。手を動かして、ものづくりに関わって生きていきたい。 まずは、日常の発見からideaを残しながら、tech（Linux, Flutter, Dart）を書いていきたいと思います。",137,5,https://github.com/iwakus,https://twitter.com/iwaku8,none,40,0
5477,https://zenn.dev/sara_ohtani_mt2,ハンズラボ/EC,5,2,https://github.com/sara-o-mt2,https://twitter.com/sara_ohtani_mt2,https://lapras.com/public/ZE5IVQO,2,0
5478,https://zenn.dev/senk,暗号、関数型言語のオタクのM1。暗号と百合を布教してる,108,13,https://senk8.github.io/#,https://twitter.com/enkanakoi,https://senk8.github.io/#,6,1
5479,https://zenn.dev/tokiya_horikawa,にょん,12,2,https://github.com/tokiyahorikawa,https://twitter.com/horikawatokiya,none,5,0
5480,https://zenn.dev/tk4,"2021年からスイスでエンジニアインターン生のサッカー馬鹿です。 インターンでは、PHP, Laravel, JavaScript,Vue,jQuery, SQLなどなど。",28,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,14,0
5481,https://zenn.dev/junki555,アプリケーションエンジニアをやっています。 C# / .NET Core / Svelte / Flutter / C++ / TypeScript / Ruby on Rails / SQLServer / MySQL / Azure / AWS,332,14,https://github.com/junki555,https://twitter.com/junki555,https://www.cuesoft.dev/,110,3
5482,https://zenn.dev/kazushino,PHP Laravelを勉強中 アウトプットとして書いていきます 間違いや不明な点があれば教えていただけると幸いです,11,0,https://zenn.dev/topics/github,https://twitter.com/zenn_dev,none,22,0
5483,https://zenn.dev/jnuank,C# → bash → Python 、Django、Vue.js。,23,3,https://github.com/jnuank,https://twitter.com/jnuank_,none,3,6
5484,https://zenn.dev/pentamania,webフロント系技術でゲーム作ったりしてます。 ライク、サポート is ウエルカム qiita: qiita.com/pentamania,18,3,https://github.com/pentamania,https://twitter.com/ptmnia,https://pentamania.github.io/portal/,2,1
5485,https://zenn.dev/leon,Amazon芸人 / ガジェットオタク / Webサービスとガジェットを忖度なしでまとめてるブログ「課金.tokyo」を運営中 / 本業はプロダクトマネージャー / ブログで毎月好きなガジェットを購入できるようになりました😁ブログ運営9ヶ月目 / 💻ガジェットレビューの依頼はDMでお願いします。,12,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/leon_pdm,https://kakin.tokyo/,1,0
5486,https://zenn.dev/spiegel,流しのプログラマ（再起動中...）,451,24,https://github.com/spiegel-im-spiegel,https://twitter.com/spiegel_2007,https://baldanders.info/,32,12
5487,https://zenn.dev/naoki_oshiumi,"RPA, Web系（Laravel, Vue）が得意です",3,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
5488,https://zenn.dev/luecy1,Kotlin Flutter をやっていきます,9,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/luecy1,none,2,0
5489,https://zenn.dev/terrierscript,🐶,422,39,https://github.com/terrierscript,https://twitter.com/terrierscript,https://terrier.dev/,43,15
5490,https://zenn.dev/reerishun,学生/フリーランスデザイナ/フリーランスエンジニア/21年から東京で新卒サーバサイドエンジニア,17,0,https://github.com/ree-rishun,https://twitter.com/reerishun,https://reerishun.com/,2,0
5491,https://zenn.dev/hodagi,至福のひとときは技術史をメーリスの山から探すこと,103,7,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/hodahgi,none,8,19
5492,https://zenn.dev/rasubosu,Flutter勉強中 それと明晰夢を起こすための技術が欲しい,12,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/rasu_bosu,none,2,0
5493,https://zenn.dev/tetonatk,Hi there!,5,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/tetonatk,http://minorsoft.so.land.to/,2,0
5494,https://zenn.dev/fukuchan,17歳JKの大学院生。,3,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
5495,https://zenn.dev/onihusube,私の投稿したコンテンツはCC-BY 4.0の下でのパブリックドメインです。ただし、必要である範囲において他の著作物を引用していることがあります。,92,8,https://github.com/onihusube,https://twitter.com/onihusube9,https://onihusube.hatenablog.com/,26,0
5496,https://zenn.dev/komiya_atsushi,東京でソフトウェアエンジニアをやっています,47,8,https://github.com/komiya-atsushi,https://twitter.com/komiya_atsushi,https://k11i.biz/,59,0
5497,https://zenn.dev/kaishuu0123,何をやる人なのか一言で言いにくいので、結局「システムエンジニア」を名乗っています。バックエンド寄りです。(プログラミング/ネットワーク/インフラ etc ...),8,0,https://github.com/kaishuu0123,https://twitter.com/kaishuu0123,https://saino.me/,5,0
5498,https://zenn.dev/arumami,備忘録,1,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,13,0
5499,https://zenn.dev/ty,"RINACITA, Inc. Software Engineer",1,0,https://github.com/touyu,https://twitter.com/akkey0222,https://touyu.me/,1,0
5500,https://zenn.dev/ikawaha,押してダメならふて寝しろ,109,14,https://github.com/ikawaha,https://twitter.com/ikawaha,none,11,2
5501,https://zenn.dev/tam,Tam,6,0,https://github.com/tamx,https://twitter.com/tam_x,none,6,0
5502,https://zenn.dev/tomoyanonymous,SoundMaker,5,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
5503,https://zenn.dev/techis,プログラミング記事をまとめるアカウントです youtube.com/channel/UCoV6TcHkmrlavhDFiZcPcKw,61,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,6,0
5504,https://zenn.dev/yimajo,iOSアプリ開発を生業としています。 書いた電子書籍 -> swift.booth.pm/,36,9,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,1
5505,https://zenn.dev/moriso,よろしくお願いします,6,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
5506,https://zenn.dev/hisasann,🌯 Software Engineer #Electron #Vim #Unity #React #RN #Nuxt #TypeScript #筋トレ 🍜🍝🍺💈🏋🏻‍♂️🍖🍒🍧🥥,29,2,https://github.com/hisasann,https://twitter.com/hisasann,https://hisasann.dev/,8,0
5507,https://zenn.dev/hatchinee,主にフロントエンドっぽいことをしてます。 アーキテクチャをやっていくのがすきです。,12,0,https://github.com/hachibeedi,https://twitter.com/zenn_dev,none,2,1
5508,https://zenn.dev/tatsurom,都内Web系エンジニア。AWS/Rails あたりが中心です。 今後は DevOps に力を入れていきたいです。,132,10,https://github.com/tatsuro-m,https://twitter.com/zenn_dev,https://qiita.com/tasurom,25,0
5509,https://zenn.dev/ftsprw,Flutter のことが大好きなスズメ🐦 Flutter for Web を使ったブログを開発中。 Flutter / Dart / Firebase Firestore など,5,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/ftsprw,none,1,0
5510,https://zenn.dev/paraches,iOSとAndroidを行ったり来たりしている開発者 SwiftとKotlinを瞬時に頭の中で切り替えられるよう日々精進中,41,1,https://github.com/paraches,https://twitter.com/paraches,https://paraches.com/,12,0
5511,https://zenn.dev/keonabut,"I'm interested in Machine Learning, Optimization, Security, Graph etc.",16,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,4,1
5512,https://zenn.dev/jser,A Front End Developer,5,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,5,0
5513,https://zenn.dev/taichi,yak shaver,88,1,https://github.com/taichi,https://twitter.com/ryushi,https://blog.satotaichi.info/,1,1
5514,https://zenn.dev/tomi,素人が素人のためになるかなってのを書いてるつもりです。 ズボンは履く派 最近プログラマーとして就職できました。PHP頑張ってます。,111,17,https://github.com/bkc-tomi,https://twitter.com/bkc30002594,https://bkc-home.vercel.app/,28,3
5515,https://zenn.dev/kubo_programmer,高専でフロントエンドエンジニアをやっているどこにでもいる学生です。,190,6,https://github.com/kubo-hide-kun,https://twitter.com/kubo_programmer,none,1,0
5516,https://zenn.dev/yuu1117,法学部⇒インフラエンジニア（主AWS）⇒挫折で禿げる（now） AWSCLF/AWSSAA/AWSSOA/TOEIC700 ゲーマー🎮,0,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/yyyyyyy1004,none,1,0
5517,https://zenn.dev/sho_yamane,"VALLIS, LLC.代表。文字を聴くテキストプレイヤー http://nine.app やツリー状に書くドキュメントサービス http://tree.md （Product Huntデイリー2位）を運営。委託では http://nowroom.jp のiOS/Androidアプリ開発担当。デザイナー兼エンジニア。",32,3,https://github.com/sho-yamane,https://twitter.com/sho_yamane,https://www.sho-yamane.me/,2,0
5518,https://zenn.dev/ynakamura,Frontend Engineer,42,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
5519,https://zenn.dev/junki555,アプリケーションエンジニアをやっています。 C# / .NET Core / Svelte / Flutter / C++ / TypeScript / Ruby on Rails / SQLServer / MySQL / Azure / AWS,332,14,https://github.com/junki555,https://twitter.com/junki555,https://www.cuesoft.dev/,110,3
5520,https://zenn.dev/fuwakani,Qrunchから移動してきました🦀 PHP/LaravelをメインにJS勉強中です。 初心者のため誤りがありましたらご指摘ください(　´ `　),15,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,11,0
5521,https://zenn.dev/yajimatohshu,node.jsでlineやslackのbotを作ったり、swiftでiOSアプリを作ったりしてます。。 Qiita: qiita.com/yajima_tohshu,8,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/yajima_toshu,none,2,0
5522,https://zenn.dev/kakerun,とりあえず色々やってみようって感じで模索中のエンジニア。最近はFlutter勉強中。,8,2,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/kakeru_213,none,2,0
5523,https://zenn.dev/kameiy,よろ,1,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
5524,https://zenn.dev/00,software engineer in NYC もっぱら、フロントエンドですが、pythonが割と好き,36,0,https://github.com/koji,https://twitter.com/koji_kanao,https://kojikoji.ga/,7,0
5525,https://zenn.dev/godaikun,「そうだよ、だからこそ現実にしたいんじゃない。本当は綺麗事が一番いいんだもん。これ（マウント）でしかやり取りできないなんて、悲しすぎるから。」 記事に関する質問、お仕事依頼、講師依頼、スカウトお待ちしてます。,8,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/httpstwittercomgodaikun_method,https://qiita.com/godaikun_method,14,0
5526,https://zenn.dev/aa36841289911,アプリビジネスに役立つ情報を発信してます。 プログラミング未経験でアプリ開発をスタートして作ったアプリが累計1100万ダウンロード越えた(´･.･｀) 個人アプリで独立して5年目。,128,20,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/aa36841289911,none,2,0
5527,https://zenn.dev/supple,2000年からゲームを作り続けている生粋のゲームプログラマー。 コンシューマーからアーケード、ＰＣ、ソシャゲと時代と共に流れゆく。 携わった主な作品： ＣＳ：レンタヒーローＮｏ.１（ＵＩ） ＡＣ：古代王者恐竜キング（メイン） ＰＣ：アルカディアサーガ（運用） ＳＰ：１２オーディンズ（バトル）,51,4,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/supplesoftware,none,12,0
5528,https://zenn.dev/nabettu,フロントエンドエンジニャー,54,4,https://github.com/nabettu,https://twitter.com/nabettu,https://nabettu.com/,2,0
5529,https://zenn.dev/kmd_htsh0226,Androidメインのフリーランスエンジニアです。フロント、バック、スマホアプリ、デスクトップアプリ、スマートスピーカーの開発経験があります。次の仕事探し中なので何かあればTwitterのDMにて。Android/Java/Flutter/Kotlin/C#/Windows,79,6,https://github.com/hiesiea,https://twitter.com/kmd_htsh0226,https://kmd-htsh.com/,19,0
5530,https://zenn.dev/minguu,ゆっくり学ぶ。,35,2,https://github.com/minguu42,https://twitter.com/minguu42,none,11,1
5531,https://zenn.dev/noriok,,9,0,https://github.com/noriok,https://twitter.com/norioc,https://noriok.hatenablog.com/,11,0
5532,https://zenn.dev/craccho,Slotter -> Cuber,1,0,https://github.com/craccho,https://twitter.com/craccho,https://craccho.hatenablog.jp/,1,0
5533,https://zenn.dev/atsushieno,"music software tools enthusiast. Linux DTM, MML, Android, MIDI 1.0/2.0, LV2. music tech meetup Tokyo organizer. ex mono developer.",21,3,https://github.com/atsushieno,https://twitter.com/atsushieno,https://atsushieno.hatenablog.com/,5,1
5534,https://zenn.dev/kz3,フロントエンド / UI/UX,31,1,https://github.com/kz3,https://twitter.com/kz_technote,https://qiita.com/kz110,3,0
5535,https://zenn.dev/rasubosu,Flutter勉強中 それと明晰夢を起こすための技術が欲しい,12,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/rasu_bosu,none,2,0
5536,https://zenn.dev/vatscy,App Developer | Xamarin.Forms + Azure + .NET,117,9,https://github.com/vatscy,https://twitter.com/vatscy8241,none,4,4
5537,https://zenn.dev/someone7140,まだまだ修行中のエンジニアです。ちゃんとサービスを作れるようになりたいです。,89,6,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/someone7140,https://toaruit.hatenablog.com/,22,0
5538,https://zenn.dev/yktakaha4,🐧,9,2,https://github.com/yktakaha4,https://twitter.com/yktakaha4,https://yktakaha4.github.io/,2,3
5539,https://zenn.dev/id_est,まだ猫ではないですが、鏡に向かって「お前は猫だ」と言い続けていますのでいずれ猫になります。,3,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
5540,https://zenn.dev/buchio,なんでも屋,3,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
