,id,name,user_url,abstract,follow,follower
1599,1600,Ryota.I,https://note.com/paveg,本業はエンジニアをしています。日々気になった物や日常が便利になることについて書いていこうと思います。,35,2
1600,1601,ryokusui,https://note.com/ryokusui,◆キャリア教育の専門塾「キャリアの学校」代表◆川崎市民団体「イクメンラボ」代表◆ソニー(株)エンジニア 「子どものミライ 学校任せにしてちゃダメ！絶対！」 ◆育児◆EdTech◆イクメンたちにもっと横の繋がりを◆3児の父◆男性育児休業を普及させたい,3,2
1601,1602,mihohoi,https://note.com/kurimotti,インフラ界隈のエンジニア/go、python勉強中/統計学/Azure/AWS/GCP 趣味：ニッター/ゲーム/家に帰ると8歳男児の母親。仮面ライダーWと電王が好き。ウルトラマンはセブンが好み。,289,14
1602,1603,munazo,https://note.com/munazo,"2歳と4歳の母です😊 認定人間中心設計 スペシャリスト／UXデザイン／UIデザイン／エンジニアリング（Ruby on Rails, Swift, JS） https://twitter.com/_munazo_",33,7
1603,1604,つむじ,https://note.com/tumujidenka,読書好きエンジニアです！読書関連情報や、その後の活用・実践など♪エンジニア情報もたまに？💻,22,8
1604,1605,kyo__hei,https://note.com/kyo__hei,iOSエンジニアです https://github.com/ykyouhei,88,8
1605,1606,紅茶,https://note.com/earlgrey_icetea,百田夏菜子さんが好きな20歳のエンジニア。自然言語処理とGCPが好き。「初心者の初心者による初心者のためのコード解説」と「自分の成果のアウトプット」をnoteに書き起こします。,1,1
1606,1607,アマイモン,https://note.com/hyjk0810,インタラクティブエンジニア志望の21,7,0
1607,1608,大柳丈太郎,https://note.com/jotar0_0yanagi,"UX・UIデザイン、WebアプリやECサイトのフロント設計・作成してます宮崎に移住したエンジニアでっす👨🏻‍💻LOVE 宮崎❤️ [HTML, CSS, JavaScript, Vue.js]",14,2
1608,1609,Inoue Ryuichi,https://note.com/inoue_ryuichi,TECH::CAMPやTECH::EXPERTを運営する株式会社divのエンジニア。大学生の頃よりiOSアプリ開発を行い、2015年にiOSカリキュラム執筆者としてdiv社にインターンとして参加。その後、Railsメンターを経て2017年4月にRailsエンジニアとして入社。,11,2
1609,1610,Hiro,https://note.com/cafetime,外資系エンジニア/技術的専門性と日本で英語力をあげることに専念中＆都内でどうコスパよく暮らしていくか模索中/有給は東南アジア旅行に全フリ,7,3
1610,1611,おかみゆ,https://note.com/miyukiokabe,東京都出身。文系ですが、ITの会社で企画兼エンジニアしてます。,2,0
1611,1612,"本気のデジタルトランスフォーマー川合雅巳 Masami Kawai,Digital Transformer",https://note.com/digitalai,「デジタルで“もの”づくりから“こと”づくりへ」をスローガンに開発プロセス改革支援を行っております。 このブログでは、MBSE（モデルベースシステムズエンジニアリング）、デジタルツインを中心に開発手法・考え方について、わかりやすく解説していきます。,3,0
1612,1613,くまぞう,https://note.com/kumazoo,パソコン黎明期を知る現役エンジニア。仮想通貨/暗号通貨のシステムトレードに興味があり、仕事でもたまにプログラムを書くけど、プライベートで好き勝手にあれこれ実験するのが楽しい今日この頃。そんな活動を通して、いつの日か人々の役に立つ情報を発信できることを夢見ているという噂。,35,1
1613,1614,あっきー,https://note.com/tombo_code,都内で働くちゃきちゃきのフロントエンドエンジニアです。,117,14
1614,1615,はしもととおる,https://note.com/spacevision,Toru HASHIMOTO/職業：自動車エンジニア（衝突安全）/趣味：サイクルロードレース全般/ブログ『スペビトピックス ( https://blog.goo.ne.jp/timburton )』もよろしくどうぞ。,40,5
1615,1616,soramugi,https://note.com/soramugi,web系エンジニアでラジオと休息コンテンツが好き。フリーランスのエンジニア、お仕事募集中 https://bit.ly/3jWDWU2,307,269
1616,1617,ささき,https://note.com/sasapooon,ぺえぺえWebエンジニア！ C#とPHPやってたり、これからはRubyを触っていく予定。 ビールとしょっぱいものが好き。,9,3
1617,1618,Manami,https://note.com/penguin_note,1月からWebエンジニアとして働きます。トランポリンやってます。,1,1
1618,1619,侍（TOEIC講師＆海外エンジニア）,https://note.com/samurai12,依頼者のTOEICのスコアを伸ばしてきた。理系ならではの「分析型の勉強法」を研究中。社会人になってから900点オーバーを達成。（理系高校時代は300点）　勉強会で、各勉強法の効果を実際に検証。 依頼者の目標点数まで、「３回の試験以内」に必ず導く。（850点以下なら大抵１回）,122,37
1619,1620,望月直紀,https://note.com/engineer_edu,元は小学校教諭を目指して教育学を学び、その後現場でプログラミングを学び、 現在はエンジニアリングを教えるスクール、RUNTEQの校長をしています。 現場で培ったノウハウや、インストラクショナルデザインに基づく教え方を発信していく中で、 「エンジニア教育」に寄与できれば幸いです。,54,5
1620,1621,冬眠,https://note.com/toeming,音楽と写真撮影に勤しむ傍、測定機器の設計/開発/導入のお仕事で生活費を稼いでいます。俗にいうエンジニアです。,106,1
1621,1622,Butter67,https://note.com/butter67,Frontend developer mom.フロントエンドエンジニアと、ネイルサロンとママしています👶子どもを連れて海外移住予定✈︎,23,0
1622,1623,毎週土曜日20時更新「インターン生の自戒note」,https://note.com/syuheifujita,ソフトウェアエンジニアインターン | 日常での気付き、学び、自戒をマイペースに記録していきます。ぼくのnoteが誰かのためになれば嬉しいです。 https://html.co.jp/syuheifujita,50,9
1623,1624,masato,https://note.com/masato_swing,ソフトウェアエンジニア。 好きなもの：ジプシージャズ、欧州オーディオ、ギター、Kinesisキーボード、CSTトラックボール、and アバルト595C☆,7,1
1624,1625,アオキリョウ@STUDYCLIP Inc.,https://note.com/ryoaokijp,本職はエンジニア時々マーケター。テクノロジーを教育に活かす仕事がしたくて2011年に創業。 現在は「学び方」を学ぶWebメディア(studyclip.jp)を運営中。 日々の気付きやこれまでの経験をもとに仕事に役立つ情報発信を目指しています。,36,16
1625,1626,futz,https://note.com/futaishi,マイホーム計画中のエンジニア,74,7
1626,1627,サンダー,https://note.com/webbiginner,ハードウェアエンジニアをしています (エンジニア歴10年以上) 仕事は主に電気設計で、機械や基板の開発設計をしています C言語で組込基板、C#で評価アプリケーションの開発も行います 現在はサイト制作と人工知能に興味があり、WebプログラミングやPythonを学習中です,17,4
1627,1628,yamataku,https://note.com/yamataku29,init inc代表/ iOSエンジニア / 元法人営業マン / iOSプログラミングメンター /プログラミングスクール立ち上げ中,112,3
1628,1629,スイッチ,https://note.com/day_one,Javaエンジニアを4年後、マーケターに転向して7年。MBAも取りました。,94,2
1629,1630,saryou,https://note.com/saryou,エンジニアです,1,1
1630,1631,BlackRiver,https://note.com/blackriver123,渋谷で働く30代のITエンジニア。元ミュージシャン。小学校の卒業文集で「5年の時、右手首を骨折してバスケ部を引退した。ある程度の技を残して…。」という書き出しを炸裂。同級生から「なんか印象深い文章なんだよなぁ」など好評価を受け、そこから文章を書くのが好きになった。,1,1
1631,1632,Yohei,https://note.com/ikunai,39歳のMakuake CTO｜システム・アーキテクチャについての考察や、サービスExperienceと社会構造の洞察、デザイナーやエンジニアをはじめ、広くクリエイターと社会の関係性、新しい技術の受け入れ方などを書きます。 ２児のパパなので、そうした家庭環境も題材にしたりします。,73,57
1632,1633,Qz,https://note.com/qzuryu,カリフォルニア州のベイエリア（通称シリコンバレー）在住のエンジニア。技術全般を好むが、特に物理フェチ。そんな一方文章好きの面もある。ベーシストを名乗ってはいるが妻には「ステージの前くらいせめて練習したら？」と言われるレベル。一児の父としても奮闘中。,1,0
1633,1634,kouji,https://note.com/koujinoheya,RPAエンジニア。休日は新大久保をうろうろしています。 どうにもタバコをやめられなかった男ですが、ついにやめることが出来ました。 これからの時代の流れに流されつつ生きて行きたい30代エンジニアの日記,1,1
1634,1635,やしき,https://note.com/motyashiki,歌とお笑いとホラーが好きなエンジニア,8,4
1635,1636,yuu113,https://note.com/yuu113,初めまして、Yuu113と申します。東京のSIerでデータ分析の仕事をしています。もとは金融システムのアプリケーションエンジニアでしたが、機械学習の技術に興味を持ち、キャリアを少しばかり転向。実務での経験を踏まえた記事を書いていこうと思います^^,47,1
1636,1637,meko,https://note.com/meko3,webのフロントエンドエンジニアだったけど創作初めて考え方変わったので漫画描き始めました,5,1
1637,1638,Cookiezby,https://note.com/cookiezby,都内でiOSエンジニアやっています、趣味でアプリ作ってます。,9,3
1638,1639,ねんぱち,https://note.com/nenpachi,■■■地方在住のITエンジニア■■■　地方を拠点に活動するITエンジニア。実体験を元に年収800万円を達成する為の、再現性が高く誰でも実現可能なITエンジニアキャリア戦略を共有。,1,0
1639,1640,たろこー,https://note.com/tarotaroko,こんにちは。「フリーランスのITエンジニア」というのが一番近い肩書です。note を通して、新しい考え方を発信できないか、とりあえずやってみよう精神ではじめました。むしろテクノロジー系の情報以外の発信が多くなるかもしれません！！,6,1
1640,1641,domo,https://note.com/canele_tabetai,FIREを目指す30代サラリーマンdomoです。エンジニアをやりながらプログラムを勉強したり、読書したり、株式投資をしたりしています。,5,0
1641,1642,トライちん,https://note.com/toshi1227,UI/UXデザイン、Webエンジニア,11,1
1642,1643,mk,https://note.com/m_hideaki,フリーランスのITエンジニア。自分を表現するnoteです。http://mikamihideaki.com/,67,20
1643,1644,D.Daisuke,https://note.com/daisuke77,⭐︎山梨県甲府市在住⭐︎ファイルメーカーエンジニア⭐︎Orange Kiwi 代表⭐︎ブリコラージュ的な関係のないテーマの自作の記事の寄せ集めです⭐︎メキシコ移住計画中⭐︎よろしくお願いします⭐︎Encantado!!⭐︎記事は適宜リライトされます⭐︎,12,4
1644,1645,峯 荒夢(アラム),https://note.com/aramsan,株式会社ガイアックスのエンジニアマネージャーです。注力技術領域はブロックチェーンで、シェアエコ・C2Cでの活用を模索しています。STARTUP STUDIOにも所属し、スタートアップ創出の後押しをしながら、「cheerfor」という応援xブロックチェーンの事業の検証もしています。,5,4
1645,1646,だいらぼ,https://note.com/daira,エンジニア、ものづくり系YouTuber https://www.youtube.com/channel/UCyYzxf1y_4X1y-sY-HgUf6Q,30,5
1646,1647,dokindokin,https://note.com/dokindokin,大手IT企業で15年エンジニアやってます。,89,0
1647,1648,てきさす,https://note.com/texas_leaguer,Webエンジニア。今のところフリーランス。フロントエンド（Vue/React）とかデータ可視化とか。広島出身、野球好きでこまい頃からカープファン。ゲーム好き。新しいガジェットやサービスにいち早く触りたい病。,23,8
1648,1649,TanakanoAnchan,https://note.com/tanakandroid,子育てに奮闘しつつ、主にソフトウェアエンジニアとして暮らしています。 最近は、経営方面にも手を出しています。,8,0
1649,1650,pandineer,https://note.com/pandineer,パンダ好きエンジニア兼マネージャー。,5,0
1650,1651,kiwi,https://note.com/kiwi26,ニフティライフスタイル株式会社でエンジニアをしています。,21,22
1651,1652,ネットワークエンジニア備忘録,https://note.com/322492,error,error,error
1652,1653,shiraily,https://note.com/shiraily,フロントからインフラまでWebまわりのエンジニアやってます,58,1
1653,1654,那須 隆,https://note.com/takashinasu,"2018年からリモートワーク（東京にしかオフィスがない会社に関西から参加）はじめました。 インフラエンジニア(主にAWS), Japan APN Ambassadors 2019,2020",2,2
1654,1655,りょうじ,https://note.com/ryoji0810,都内でweb＆インフラエンジニアとして働いています。仕事ではRailsを使ったり、最近はJavaScriptの勉強も始めました。,5,0
1655,1656,ヒャッキー,https://note.com/100spo,名古屋で保守系エンジニア1年目｜身体障害3級・不安障害当事者｜弱点と向き合ったら人生が上向き始めた。｜「弱者にしかできない生き方」を書き連ねる。｜将来とか目標とか価値観とか感情とか、形のないものを言葉にしてみる毎日。,10,5
1656,1657,kakisoft,https://note.com/kakisoft,福岡でフリーランスの物流系エンジニアやってます。主に .NET/Java/PHP。最近の興味はフロントエンド。 英語で日記書いて、先生に添削してもらうサイクルのブログやってます。 https://kakisoft-portfolio-v2.netlify.com/,11,3
1657,1658,電子とんぼ,https://note.com/tomboikok,へっぽこエンジニア　26歳から人生を見つめ直したひと。主に技術情報や自分の勉強の変遷を備忘録的に書き記します。,4,2
1658,1659,エンジニア社長,https://note.com/boredom,error,error,error
1659,1660,ふくち。,https://note.com/fukur0,沖縄の大学生です。 経営専攻しながら駆け出しエンジニアやってます。 エストニアという国で放浪してました。 現在は友人と一緒に学生から社会人へ相談できるサービス開発してます。,14,3
1660,1661,Toyo＠Willings代表,https://note.com/toyoma08,2018年30歳で起業。株式会社Willings代表。インド工科大に特化したインターン経由でのエンジニア採用支援をしています。多くの人の人生に影響する会社やサービスを残して、この世を卒業したいと思います。何の輝かしい経歴もない凡人の社長業ブログ。,21,1
1661,1662,マロン@エンジニア採用担当,https://note.com/marroooooon,96年生まれ。 エンジニア採用とかやっている人。 元エンジニア。 LaravelとVue.jsは使えます。nginxの設定も、、、 自分の意見を徒然と。 緩く・怠惰に・打算的に、人間らしく生きるよ。 https://twitter.com/maroooonLaravel,33,14
1662,1663,yuki@元ホスト現ITエンジニア,https://note.com/yuki_love,💝恋愛アドバイザー💝 経歴:コンサル時代にマッチングアプリにハマる→才能に気がつく→週末は歌舞伎でホスト→面白いサービス作るためにITエンジニアに転職→ガチエンジニアやりながら恋愛アドバイス中。 出会いを求めている方に向けて有益な情報を発信していきます。,10,1
1663,1664,aktuehr,https://note.com/aktuehr,2009年のガラケー時代からモバイルwebの分野を様々な役割で渡り歩いてきました。「わかりよい」をモットーに、現在はUXエンジニアとしてフロントエンド開発を軸に起きつつ、UX/UI向上のための定性/定量分析を実施。個人ではPOP制作やSNS運用も実施。,9,7
1664,1665,Hisashi Matsui,https://note.com/hisashi_matsui,"広告業界制作職 → ITベンチャーのフロントエンドエンジニア。自社事業のtoB向けSaasのフロント開発頑張ってます。JavaScript, React, Redux。もっとUI、UX、アニメーションを駆使した演出にも踏み込んで行きたいです。",77,11
1665,1666,konogen,https://note.com/konogen,東京のスタートアップでエンジニア（webアプリ・iOSアプリなど） 願望を書きます,25,2
1666,1667,kumar,https://note.com/skumar,都内在住のIT企業で働くエンジニアです。 楽曲提供・ジャズピアノ・カットモデルを細々とやってます。 sageep.kumar.jp@gmail.com,4,0
1667,1668,まるひ,https://note.com/liveduo,東工大/24/スタートアップ経営者0.5歳。起業する前はフリーランスでデザイン、エンジニア、データサイエンスの分野で活動する。,94,0
1668,1669,中山 昌俊,https://note.com/n_akitoshi,神奈川で web エンジニアをやっています。,56,6
1669,1670,uuchan,https://note.com/uuchan98,rubyとrailsのサーバーサイドエンジニア、フリーランス新人。 アジャイルなチーム運営とコーチング勉強中。 関わった案件のチームに少しでも良い影響与えられるよう、積極的に動きます。,2,1
1670,1671,二留花嫁,https://note.com/2ryuhanayome,26歳、ハードウェアエンジニア,1,0
1671,1672,松本ちなつ,https://note.com/matsumotobim,松本技術設計 株式会社 代表取締役 元建築/エンジニア/BIMとか,44,33
1672,1673,rui998,https://note.com/rui998,"インフラエンジニア。AWS,GCP,Azureを利用。もちろんオンプレも好き。本業の傍ら個人事業主で副業しています。取り上げてほしい内容、ご連絡などありましたらtwitterまで https://twitter.com/rui9981",0,0
1673,1674,シカケン 40歳からWebで稼ぐ【非エンジニア】,https://note.com/weareborntobe,「自分にしか書けないもの」を心がけます。職歴：中卒/ → 20歳/ヒモ → 22歳/居酒屋開業で借金820万円 → 26歳/デリへル経営3年で借金完済 → 29歳/イベントディレクター → 39歳/フリーランス/プログラミング独学 → 現在/ウェブ制作で稼ぐ/MENTAになる,129,112
1674,1675,ぼちぼちいこか。,https://note.com/japaneselife,美大ではアナログなイラストを描いてました。気づいたらニートからの只今フロントエンドエンジニア。 今は、イラストじゃなくてJavaScript描いてます。 休日は、 おつまみとビール持って 公園でぼーっとしてます。 noteに忘れないように✍しまひょ,13,2
1675,1676,渡邉勇輝｜ゼロイチくん,https://note.com/wwwpochipochi,渡邉勇輝です。人生で100個事業を作るゼロイチくんです。新規事業専門なのでエンジニアリング〜デザイン〜マーケティング全て行います。新規事業に関することを発信してます。,2,0
1676,1677,かたより＠webエンジニア,https://note.com/yoritin,error,error,error
1677,1678,ichigo,https://note.com/akinori,ITエンジニア向けWebマガジンの編集者です。,2,1
1678,1679,わか,https://note.com/wakachan228,中小メーカーのエンジニアであり、二児ママであり、腐女子でもある。,6,3
1679,1680,rs,https://note.com/__dir__,青森県出身/千葉県在住/既婚28歳/子なしのフリーランスITエンジニア。 フルスタックエンジニアを目指す無能。自称下北アイヌ研究家。 好きな食べ物は、まめしとぎ。,1,0
1680,1681,Shohei,https://note.com/shohei03,23歳のPythonエンジニアであり、ライダーでもある。ライターも始めました。,5,1
1681,1682,ひらしん,https://note.com/hirashin_on,フルリモート・フルフレックスで働くITエンジニア。渋谷や六本木のスタートアップや、丸の内の大企業で働いたあと、新潟に移住。最近の趣味は政治経済と自転車とインディーズゲーム開発。,119,8
1682,1683,くりめぐ,https://note.com/kurimeg1225,フロントエンドエンジニアを目指すSIer勤務4年目 アーキテクチャからUXまで考えられるようになりたい JavaScript / Vue.js / Node.js,3,2
1683,1684,渡邉皓太,https://note.com/kota_odn,気になったテーマを深掘りして考えていきます。 ※あくまで私的見解ですので悪しからず。 現職：Office365の移行、導入支援のITコンサルタント兼技術者 元リクルートキャリア3年半IT業界企業採用支援、エンジニア転職支援をしておりました。,90,9
1684,1685,3104mt,https://note.com/3104mt,仕事は社内ITインフラエンジニア、2男児の父。そんな境遇で感じ・考えたことを書いていきます。,2,1
1685,1686,でーちゃん。,https://note.com/depon46,エンジニアのアシスタント業をやっている24歳👩‍💻思い出、感じたこと、学んだこと、noteでゆるーく記録していきます✒︎☀︎ #朝渋ブログ部BootCamp,9,8
1686,1687,naoki-ur,https://note.com/naokiur,まだまだエンジニアの卵から抜け出していないエンジニア。投稿内容は個人の意見です。技術的なものはこちらに投稿しております。https://qiita.com/naokiur,65,2
1687,1688,NiigataHorseRacingClub,https://note.com/niigata0331,競馬が大好きな40代のITエンジニアです。 競馬予想を載せていきたいと思います。 基本的には穴党です。 よろしくお願いします。,2,1
1688,1689,ケンタロウ,https://note.com/kenlog,一応フリーランスのエンジニアです。カードゲーム（基本遊戯王）やプレイしているゲームの話をします。,60,0
1689,1690,yu___smith,https://note.com/yu___smith,都内を拠点にするフリーランスのエンジニアです。https://yu-smith.com,9,0
1690,1691,ヨシアキオカノ,https://note.com/nipi,バンコクでグローバル人事に会い、アジアの人事制度を変えなければいけないと諭される。現在は修行のため日本に戻り、京都IT企業で人事として日々奮闘中。新卒・中途・アルバイト採用(エンジニアか・デザイナー・外国人採用)から組織開発・活性化、研修企画立案など、HRD領域に従事しています。,26,17
1691,1692,YaHoHoo's,https://note.com/yhh20131119,エンジニアっぽいような、SIerっぽいようなママ。 ２人の子どもはナイーブなアレルギっ子。鋭意 成長中… 技術系ネタは備忘録として書き殴り多め。 発信用というよりは、記録用です。,15,4
1692,1693,TPY Programmer,https://note.com/eazy_tpy_prog,私は文系出身でプログラミング未経験でした。 でも現在ではフリーランスとして稼げるエンジニアです。 誰でもプログラミングが理解できる記事の投稿をしていきます。 順序として、 対象のプログラミング言語の紹介/基礎の構築→実践問題→解答 インプットとアウトプットの繰り返し！,1,1
1693,1694,Masaya,https://note.com/smdragunov17,北海道在住の駆け出しプログラマー（普段は技術系公務員(国家)） #専門卒 #測量士補） メイン：HTML、CSS（学習期間２ヶ月）#駆け出しエンジニアと繋がりたい Twitter:@smdragunov17,139,3
1694,1695,かねし | ゆるめのミニマリズム,https://note.com/kncnbc,日常が少しマシになるネタをつぶやきます🤔 👉本業はSIerでプロマネ/インフラエンジニア 👉Favorite:ミニマリズム/余白/散歩,160,18
1695,1696,エンジニアのための経営学,https://note.com/hiro_m3,ひろと申します。コンピュータサイエンスと経営学(MBA)の修士を持っています。大学時代は経営学を行いたかったものもプログラミングにも興味があり、情報の世界へ。エンジニアのバックグラウンドを活かして、MBAで学んだことをみなさんい伝えます。,52,13
1696,1697,Naochael Jordan,https://note.com/naochael,エンジニア Webサービスやアプリ開発してます,3,0
1697,1698,ぶえ@Stockmark .Inc,https://note.com/buebue4632,自然言語処理を扱うAIベンチャーでエンジニアとして働いています 仕事のこととか、独学でエンジニアになった際の学びについて発信します JavaScript / TypeScript / Vue /Python / Golang / Flutter,3,1
1698,1699,doyaaaaaken,https://note.com/doyaaaaaken,とあるSaaSスタートアップで働いているエンジニアです,2,0
1699,1700,勝木航,https://note.com/katsukiwataru,フロントエンドエンジニア,9,4
1700,1701,中野憲一,https://note.com/ken10507,大学在学中に地域事業立ち上げを経験。 卒業後webベンチャーで新規事業部→webマーケティング→新卒採用を経験。 その後フリーランスクリエイターチームTECHCARAVANを立ち上げ独立。代表兼エンジニア。 合言葉は「20代の本気の遊びを仕事にする。」,90,0
1701,1702,とってぃ,https://note.com/tottiasr10,元サッカーコーチ・ライター・塾長。今はエンジニアやっています。たまに記事書いたり、動画作ったり、授業したり。@bladesjapanの裏の人です。オンライン授業はリンクから！ https://totti-online.wixsite.com/website,54,27
1702,1703,かとりょ,https://note.com/ryo___,インフラエンジニア出身のバックエンドエンジニアです、多少はフロントエンドもやります。 日記やら英語学習に関して書いていきます。,39,10
1703,1704,うたぴおか,https://note.com/utapioka,川沿いの街に住まう。 お仕事は、エンジニアを経て現在はwebデザイナーをしています🐶 好きなものは、おもちと温冷浴。植物。,70,0
1704,1705,あきまる / ランチハック侍,https://note.com/akimarumaru,人の想いの言語化が好きなランチハック侍。こっちでは◆【 あきまるランチハック のインタビュー記事】をメインに発信◆新規事業開発•データ分析•フルスタックエンジニアhttps://twitter.com/akimaru_samurai,24,15
1705,1706,おなか すいた ぽぽ,https://note.com/hungry_popo,自分で望むようにやってきたつもりが、実は周りに流されていたのかも。 平日初心者エンジニア、週末ヒップホップと布団とたまに新しいこと。,15,9
1706,1707,Toshiyuki Tanaka,https://note.com/emegane,株式会社ロジレスの共同創業者 / エンジニア。テクノロジーで、物流の世界を見える化。PHP5でsymfonyな人。えるじーびーてぃーのてぃー！,2,1
1707,1708,mopiemon,https://note.com/mopiemon,純喫茶と音楽と白米が生きがいのiOSエンジニア。,8,0
1708,1709,異世界攻略班 himaISe,https://note.com/to8,フロントエンド、バックエンドエンジニア 【異世界攻略班サイト】 https://himaise.com/ 【Twitter】 https://twitter.com/HimaIse 『ソクラテスの弁明』原点回帰。 モットーは、立派にならないこと。,10,10
1709,1710,o_ku,https://note.com/o_kubos20,出会いからイノベーションを生み出す企業で働く予定の新卒エンジニア。UI/UX関連のことが好きです。,18,10
1710,1711,ぺるかん隊長🎋✨,https://note.com/blf,フリーのエンジニア。 日記や思ったことを綴ります。 生命力を秘めたことば💬 によく惹かれます🐧✨ 🌲自然好き×🐬動物好き×💞人間好き✨×🎋読書好き✨ Youtube：https://bit.ly/2XoGMJL Webサイト：https://peri7.com,119,121
1711,1712,MARUNI,https://note.com/maruikke,若手と言いつつ30歳目前の2人がエンジニアという長い旅を始める第一歩です。 （丸）不眠症の将棋ファンです。好きな駒は銀。 （福）不眠症のスプラトゥーンファンです。好きなギアはイカバケット。,58,3
1712,1713,Naoki.vi,https://note.com/ving619,雑草的なITエンジニア。業務システム、Webシステム開発をよくしてます。 最近の趣味はゲーム(FPS系)と読書(ビジネス/教養/漫画/ラノベ)。　　 やってることから何かネタがあれば書いていきたいです。,5,1
1713,1714,ぽんび,https://note.com/goldman_note,毎日楽しく過ごす楽観主義者。 徒然note更新中。映画が好きなので、感想でも書こうかな。服も好きだから、書こうかな。バイクに乗ってるから、旅行したことも書こうかな。読書も好きだから、読書感想文書こうかな。エンジニアだから、技術的なことも書こうかな。,9,1
1714,1715,Masaki Kono,https://note.com/masaki_19931015,新卒で丸3年勤めた医療メーカー営業職を2019年3月に退職。現在はエンジニアを目指しセブ島にて修行中。筋トレ、コーヒー、旅をこよなく愛する。現在の最終的目的地は北欧移住。,145,4
1715,1716,Fookie Monster,https://note.com/fookiemonster,企業で12年間プログラマ→個人事業主 本業はAndroid/iOSアプリの開発。人工知能・機械学習・深層学習（ディープラーニング）JDLA E資格（エンジニア資格）2019#2　https://www.fookiemonsters.com,43,10
1716,1717,中村カズノリ,https://note.com/nkmr_kznr,エンジニアとカウンセラーの二足の草鞋で「カウンセリングエンジニア」と名乗っています。 家族問題（DVモラハラ毒親等）やブラック会社等によるしんどさに対する相談が中心。最近のエネルギーの使い道は主に育児,145,39
1717,1718,しげた,https://note.com/faliplvsg,Webアプリケーションを作るエンジニアをやっています。 プログラマーをやりながら、自炊男子を増やすことを考えています,10,2
1718,1719,みやころ,https://note.com/miyacoro,WebデザイナーとWebエンジニアをやっています。デザインもプログラミングもやりたいお年頃。,32,4
1719,1720,takacurry,https://note.com/takacurry,都内のIT企業で採用マネジャーをしています。 主にITエンジニアの採用をしています。 カレーを愛してやみません。 30代でニューヨークにカレーのお店を作る予定です。,53,3
1720,1721,I/O,https://note.com/inputoutput,なろう、カクヨム、ノベプラ、アルファポリスなどで投稿しているアマチュア文字書き。 本業はITエンジニア。,2,0
1721,1722,矢沢Heart,https://note.com/yazawaheart,派遣、SES、一人出向を長年経験し、ネットワークエンジニアからサーバエンジニアに転向。携わってきた案件は主に金融系・官公庁系が中心であるもののベンチャー、その他業界のブリッジSEとして立ち回りを多く対応しています。現在は、トラブルシューティングを中心にマルチに活躍？しています。,41,0
1722,1723,町のIT屋☆彡,https://note.com/itmachi,都内でITエンジニアを営んでおります。noteではプログラミング試験関連の情報を発信します。 ツール・プログラムやウェブサイトの制作、サーバ管理・設定、プログラミングについての疑問点・課題、システムの効率化や自動化など是非ご相談ください🙂 ｉｔｍａｃｈｉｇｍ＠ｇｍａｉｌ．ｃｏｍ,69,2
1723,1724,Nao,https://note.com/snow1874,web系エンジニアを目指している26歳です。 プログラミングのこと、全然関係ないこと、いろいろ発信していきます。 好きなこと➡︎旅/音楽/サウナ/サッカー/コーヒー/海外ドラマ,22,2
1724,1725,宮倉 宗平 / べんちゃ〜,https://note.com/venchaa,Life is Tech!メンター / サイボウズSCインターン生 / 実家は寿司屋。 今春からサイボウズで勤務予定の、最近は中高生にアプリ開発とか教えているエンジニア。 個人的な振り返り、アウトプットの場として色々書いていきたいな,25,2
1725,1726,はや＠胴長ブロガー,https://note.com/hayamizblog,▶精肉店勤務から一念発起し、現在はネットワークエンジニアとして日々最先端技術に触れる日々 ▶マニアックなカスタマイズ・ブログのデザインを日々思案するハックブロガー。▶ブログ歴３年目・中学時代、身長は前から4番目、座高は最後尾 ▶一人でも多くの悩みを解決できれば幸いです,8,6
1726,1727,hano,https://note.com/hano_,ミニマリストになりたいアラサー。断捨離、日常生活の工夫、拘りの物や衣服、についてゆる〜く書いていけたらなと思います。趣味は革細工とダンス。本業は宇宙関係エンジニア。,1,0
1727,1728,SHOHEI TANOUE,https://note.com/shohei_tanoue,WHILL Japan では社内ITを整備しまくるエンジニア、Ei では自宅でレストラン風ごはんを振る舞う料理人。「すべての人に同じ機会が得られる世の中へ」。 たまごが大好きです🥚,23,9
1728,1729,たくしー,https://note.com/taxi_ar,【プロフィール】 株式会社ENDROLL ARエンジニア/エフェクトデザイナー(http://endroll.me/) AR/VR/動画メディア/伝統工芸などに興味が強いです。,7,4
1729,1730,kmr,https://note.com/kimura511_output,フロントエンドエンジニアをしてます。,22,7
1730,1731,shoFrontend,https://note.com/sho0809,フロントエンドエンジニア💻/都内のWeb制作会社で働く新卒エンジニア👨🏻‍💻/HTML/CSS/JS（勉強中）/,1,0
1731,1732,トクシゲ リョーマ,https://note.com/ryomatto,SW_Tokyo＠ノンテーマ『減価地域通貨』で理科大賞受賞。とあるスタートアップでCTOやってます。小説書いたりいろいろやってるWebエンジニア。福岡にギークハウス作る準備中。地方創生や地域通貨に関してお話聞かせてくれる方、Twitter DMください→@sastury,3,0
1732,1733,みっつ,https://note.com/scrum_note,ProtoOutStudio 2期生/産んで育てるエンジニアになりたい,22,4
1733,1734,Kan,https://note.com/engineeeer,Webエンジニアやってます。,14,1
1734,1735,onitaka_unchain,https://note.com/samurai_engineer,Panasonic(プロセスエンジニア)→外資系メーカー→DeNA(アナリスト)→Merpayと異端なキャリア。電子工学とMBAのダブルマスター。プロダクト開発/UXデザイン/データアナリティクス/戦略論　を中心に書きます。,127,1
